관리기관명,발급기명,설치장소주소,설치장소상세위치,위도,경도,평일운영시작시각,평일운영종료시각,공휴일운영시작시각,공휴일운영종료시각
경기도 화성시,봉담농협와우지소,경기도 화성시 봉담읍 동화역말길 128[경기도 화성시 봉담읍 와우리182번지 1호],수원농협 와우지점 안,37.2188187,126.9737997,7:00,22:00,7:00,22:00
경기도 화성시,봉담읍사무소 1,경기도 화성시 봉담읍 샘마을1길 7[봉담읍사무소],"민원실(밖-우, 1호기)",37.22022743,126.9502631,0:00,24:00:00,0:00,24:00:00
경기도 화성시,봉담읍사무소 3,경기도 화성시 봉담읍 샘마을1길 7[봉담읍사무소],민원실(밖-좌) 3호기,37.22022743,126.9502631,0:00,24:00:00,0:00,24:00:00
경기도 화성시,봉담읍사무소 4,경기도 화성시 봉담읍 샘마을1길 7[봉담읍사무소],민원실 좌(4호기),37.22022743,126.9502631,8:00,18:00,,
경기도 화성시,봉담읍사무소 2,경기도 화성시 봉담읍 샘마을1길 7[경기도 화성시 봉담읍 상리27번지 1호],"민원실(안-우, 2호기)",37.22022743,126.9502631,8:00,18:00,,
경기도 화성시,봉담읍 행정복지센터 5,"경기도 화성시 봉담읍 샘마을1길 7, (봉담읍 행정복지센터)",봉담읍 복지팀(5호기),37.22022743,126.9502631,8:00,18:00,,
경기도 이천시,단월농협,경기도 이천시 단월로38번길 7 (단월동),입구,37.22218038,127.4509064,9:00,16:00,,
경기도 이천시,호법면 행정복지센터,경기도 이천시 호법면 이섭대천로527번길 27[경기도 이천시 호법면 후안리239번지 1호],입구,37.22272225,127.4249087,8:30,21:00,9:00,18:00
경기도 화성시,삼성전자(반월동),경기도 화성시 삼성전자로 1(반월동)[경기도 화성시 반월동 산16번지],H1 GATE,37.22347192,127.0633293,0:00,24:00:00,0:00,24:00:00
경기도 화성시,삼성전자2(반월동),"경기도 화성시 삼성전자로 1, 삼성전자(주) (반월동)",H3 GATE,37.22347192,127.0633293,0:00,24:00:00,0:00,24:00:00
경기도 용인시,삼성현장민원실,"경기도 용인시 기흥구 농서로 84, 삼성전자 (농서동)",기흥삼성반도체 한마음센터 1층 로비,37.22384866,127.0889599,0:00,24:00:00,0:00,24:00:00
경기도 화성시,기배동주민센터,경기도 화성시 기안남로 62(기안동),"주민센터 입구(청사 안, 민원실 밖)",37.22428167,126.9845288,0:00,24:00:00,0:00,24:00:00
강원도 정선군,사북읍,강원도 정선군 사북읍 사북중앙로 65,사북읍 행정복지센터 출입문 좌측 옥외부스 내 설치,37.22771689,128.821801,4:00,2:00,4:00,2:00
강원특별자치도 정선군,사북읍,강원특별자치도 정선군 사북읍 사북중앙로 65,사북읍 행정복지센터 출입문 좌측 옥외부스 내 설치,37.22771689,128.821801,0:00,24:00:00,0:00,24:00:00
경기도 이천시,대월면 행정복지센터,경기도 이천시 대월면 사동로 1-10[경기도 이천시 대월면 초지리220번지],본관,37.22987622,127.4923881,9:00,21:00,9:00,18:00
경기도 용인시,기흥동 주민센터,"경기도 용인시 기흥구 고매로43번길 12-14, 기흥동주민센터 (공세동)",1층 민원실 입구 우측,37.23152534,127.1155439,7:00,23:00,7:00,23:00
경기도 화성시,태안농협반월지점,경기도 화성시 영통로 14-10(반월동)[토마토프라자],1층 태안농협 내부,37.23247944,127.0654473,9:00,17:00,,
경기도 용인시,동부동 주민센터,"경기도 용인시 처인구 중부대로 1574, 동부동주민센터 (마평동)",1층 출입구,37.23277029,127.219174,7:00,23:00,7:00,23:00
경기도 화성시,반월동주민센터1,경기도 화성시 영통로61번길 32(반월동)[반월동주민센터],민원실,37.23313853,127.0605908,8:30,18:00,,
경기도 화성시,반월동주민센터2,경기도 화성시 영통로61번길 32(반월동)[반월동주민센터],민원실,37.23313853,127.0605908,0:00,24:00:00,0:00,24:00:00
경기도 용인시,처인구청 ,"경기도 용인시 처인구 금령로 50, 처인구청 (김량장동)",1층 민원실 출입구,37.23437996,127.2013372,0:00,24:00:00,0:00,24:00:00
경기도 용인시,역북동발급기2,"경기도 용인시 처인구 명지로 16, 역북동행정복지센터 (역북동)",1층 민원실 내부 중앙,37.23455978,127.1881482,9:00,18:00,,
경기도 용인시,역북동 주민센터,"경기도 용인시 처인구 명지로 16, 역북동행정복지센터 (역북동)",1층 민원실 출입구,37.23455978,127.1881482,7:00,23:00,7:00,23:00
경기도 용인시,중앙동 주민센터,"경기도 용인시 처인구 금령로90번길 3-20, 중앙동행정복지센터 (김량장동)",1층 민원실 출입구 옆,37.23491703,127.2076723,7:00,23:00,7:00,23:00
경기도 용인시,양지면,"경기도 용인시 처인구 양지면 양지로105번길 5, 양지면사무소",1층 민원실 중앙 출입문 옆,37.2354869,127.2798389,7:00,23:00,7:00,23:00
경기도 화성시,비봉농협,"경기도 화성시 비봉면 비봉로 114, 서화성농협 본점",농협 내부,37.23575492,126.8686231,9:00,17:00,,
경기도 화성시,비봉면사무소,경기도 화성시 비봉면 비봉로71번길 1,비봉면사무소 1층 이중출입문 사이,37.23581859,126.8738925,0:00,24:00:00,0:00,24:00:00
강원도 영월군,한반도면사무소,"강원도 영월군 한반도면 신천길 6-6, 한반도면사무소",면사무소 정문 우측,37.23597779,128.3280151,8:00,18:00,9:00,18:00
강원특별자치도 영월군,한반도면사무소,"강원특별자치도 영월군 한반도면 신천길 6-6, 한반도면사무소",면사무소 정문 우측,37.23597779,128.3280151,8:00,18:00,9:00,18:00
강원도 삼척시,도계읍사무소,강원도 삼척시 도계읍 도계로 308(도계읍사무소),도계읍사무소 입구,37.23641665,129.0452953,0:00,24:00:00,0:00,24:00:00
강원특별자치도 삼척시,도계읍행정복지센터,강원특별자치도 삼척시 도계읍 도계로 308(도계읍사무소),도계읍사무소 입구,37.23641665,129.0452953,0:00,24:00:00,0:00,24:00:00
경기도 수원시,망포1동행정복지센터,경기도 수원시 영통구 영통로90번길 4-16 (망포동),민원실,37.23778915,127.0608407,8:00,19:00,,
경기도 용인시,서농동 발급기,"경기도 용인시 기흥구 서천서로 79, 서농동 주민자치센터 (서천동)",1층 민원실 입구 좌측,37.23797804,127.0683832,7:00,23:00,7:00,23:00
경기도 수원시,망포2동주민센터,경기도 수원시 영통구 태장로54번길 10(망포동)[경기도 수원시 영통구 망포동 234번지 43호],민원실 내,37.23884803,127.051616,8:00,19:00,,
경기도 용인시,용인시청1,"경기도 용인시 처인구 중부대로 1199, 용인시청 (삼가동)",용인시청 1층 4번출입구(회전문 옆),37.24101936,127.1778963,0:00,24:00:00,0:00,24:00:00
경기도 용인시,용인시청2,"경기도 용인시 처인구 중부대로 1199, 용인시청 (삼가동)",시청 4번 출입구,37.24101936,127.1778963,0:00,24:00:00,0:00,24:00:00
경기도 수원시,수원산업단지,경기도 수원시 권선구 오목천로132번길 33(고색동)[경기도 수원시 권선구 고색동 959번지],휴먼스카이밸리1층현관,37.24271909,126.9764872,7:00,21:00,7:00,21:00
경기도 용인시,용인세무서,"경기도 용인시 처인구 중부대로1161번길 71, 용인세무서 (삼가동)",1층 민원봉사실 입구 옆,37.24276185,127.1808348,9:00,18:00,,
경기도 수원시,곡선동주민센터,경기도 수원시 권선구 동수원로146번길 174(곡반정동),민원실,37.243319,127.0333293,8:00,19:00,,
경기도 수원시,오목천역,"경기도 수원시 권선구 삼천병마로 지하1570, 지하1층 (오목천동)",3번출구방향 맞이방(지하1층),37.2434178,126.9640643,6:00,22:00,6:00,22:00
경기도 안산시,대부동행정복지센터,"경기도 안산시 단원구 대부중앙로 97-9, 대부동주민센터, 대부출장소애향관 (대부북동)",1층 입구 ,37.24376328,126.5855223,0:00,24:00:00,0:00,24:00:00
강원도 정선군,남면민둥산역,강원도 정선군 남면 무릉1로 128,민둥산역 대합실,37.2441052,128.7736063,6:00,4:00,6:00,4:00
강원특별자치도 정선군,남면민둥산역,강원특별자치도 정선군 남면 무릉1로 128,민둥산역 대합실,37.2441052,128.7736063,6:00,4:00,6:00,4:00
경기도 수원시,망포역 ,경기도 수원시 영통구 덕영대로 지하 1520(영통동),2번출구,37.24568415,127.0573362,6:00,22:00,6:00,22:00
경기도 이천시,마장면 행정복지센터,경기도 이천시 마장면 오천로 107,면사무소 내,37.24897314,127.3579683,9:00,21:00,9:00,18:00
경기도 수원시,영통3동주민센터,"경기도 수원시 영통구 매영로 386, 영통3동 행정복지센터 (영통동)",민원실,37.24952226,127.0738924,8:00,19:00,,
경기도 용인시,삼가동행정복지센터,"경기도 용인시 처인구 동백죽전대로 61, 용인미르스타디움 (삼가동)","1층 출입구(용인미르스타디움, GATE B)",37.24963097,127.165158,7:00,23:00,7:00,23:00
경기도 수원시,롯데마트 권선점 ,경기도 수원시 권선구 동수원로 232(권선동)[경기도 수원시 권선구 권선동 1296번지 5호],지하1층,37.25025953,127.034691,10:00,21:00,10:00,21:00
경기도 수원시,수원버스터미널,경기도 수원시 권선구 경수대로 270(권선동)[경기도 수원시 권선구 권선동 1189번지],2층,37.25051447,127.0196387,6:00,22:00,6:00,22:00
경기도 수원시,권선2동주민센터,경기도 수원시 권선구 권중로 85(권선동)[경기도 수원시 권선구 권선동 1268번지 2호],민원실,37.25132394,127.0297122,8:00,19:00,,
경기도 수원시,영통역 ,"경기도 수원시 영통구 봉영로 지하1560, 영통역 (영통동)",1번 출구,37.25144667,127.0712969,6:00,22:00,6:00,22:00
경기도 수원시,동수원세무서,경기도 수원시 영통구 청명남로 13(영통동),민원실,37.25158895,127.0733642,9:00,18:00,,
경기도 화성시,매송면사무소,경기도 화성시 매송면 매송로 43[매송면사무소],민원실,37.25235135,126.9091344,0:00,24:00:00,0:00,24:00:00
경기도 용인시,유림동 주민센터,"경기도 용인시 처인구 백옥대로 1315, 유림동주민센터 (유방동)",1층 출입구 좌측 옆,37.25285779,127.21205,7:00,23:00,7:00,23:00
경기도 이천시,이천SK하이닉스 M14,경기도 이천시 부발읍 경충대로 2091,sk 하이닉스 M14건물 B1,37.25297976,127.4806853,8:00,23:00,8:00,23:00
경기도 이천시,이천SK하이닉스 사원서비스센터,경기도 이천시 부발읍 경충대로 2091,이천하이닉스 KIOSK,37.25297976,127.4806853,0:00,24:00:00,0:00,24:00:00
경기도 수원시,세류2동주민센터,경기도 수원시 권선구 덕영대로 1107(세류동),민원실,37.25336682,127.0130773,8:00,19:00,,
경기도 이천시,마장도서관,경기도 이천시 마장면 마장로 11,1층 입구 옆,37.25393028,127.3541386,9:00,21:00,9:00,18:00
경기도 용인시,보라동_발급기,"경기도 용인시 기흥구 한보라1로10번길 6-10, 2층 (보라동)",2층 입구 우측,37.25395722,127.1082969,7:00,23:00,7:00,23:00
경기도 수원시,수원가정법원,"경기도 수원시 영통구 매영로345번길 67, 수원가정법원청사 (영통동)",1층 로비,37.25469002,127.0727079,9:00,18:00,,
강원도 영월군,북면사무소,강원도 영월군 북면 봉래산로 987,북면사무소 본관(1층),37.25483164,128.4551516,9:00,18:00,9:00,18:00
강원특별자치도 영월군,북면사무소,강원특별자치도 영월군 북면 봉래산로 987,북면사무소 본관(1층),37.25483164,128.4551516,9:00,18:00,9:00,18:00
인천광역시 옹진군,영흥면사무소,인천광역시 옹진군 영흥면 영흥로251번길 90 (영흥면사무소),민원실 외부,37.25609793,126.4833425,0:00,24:00:00,0:00,24:00:00
경기도 수원시,매탄3동주민센터,경기도 수원시 영통구 동탄원천로881번길 76(매탄동),민원실,37.25644622,127.0431047,8:00,19:00,,
경기도 수원시,동수원등기소,"경기도 수원시 영통구 청명로 127, 동수원등기소 (영통동)",출입구,37.25650752,127.0740096,9:00,18:00,,
경기도 수원시,권선구청,경기도 수원시 권선구 호매실로 12(탑동)[경기도 수원시 권선구 탑동 900번지],권선구청,37.25763416,126.9718985,0:00,24:00:00,0:00,24:00:00
경기도 수원시,삼성전자,"경기도 수원시 영통구 삼성로 129, 삼성전자 (매탄동)",센트럴파크 지하,37.25764306,127.0531295,9:00,21:00,9:00,21:00
경기도 수원시,권선1동 주민센터,경기도 수원시 권선구 경수대로352번길 29(권선동)[경기도 수원시 권선구 권선동 1034번지 5호],동주민센터 민원실,37.25775117,127.0246074,8:00,19:00,,
경기도 수원시,평동주민센터,경기도 수원시 권선구 평동로76번길 13(평동)[경기도 수원시 권선구 평동 35번지 6호],민원실 출입문 옆,37.25805967,126.9941712,8:00,19:00,,
인천광역시 옹진군,영흥면무인발급기,"인천광역시 옹진군 영흥면 영흥로176번길 8, 영흥늘푸른센터",1층 정문에서 우측,37.25885392,126.4937919,4:00,22:00,4:00,22:00
경기도 수원시,세류3동행정복지센터,"경기도 수원시 권선구 정조로 557, 세류3동주민센터 (세류동)",민원실,37.25899981,127.0119174,8:00,19:00,,
경기도 수원시,화홍병원,경기도 수원시 권선구 호매실로90번길 98 (호매실동),1층 ATM 옆,37.2601268,126.9639084,7:00,22:00,7:00,22:00
경기도 이천시,신하복지센터1,경기도 이천시 부발읍 경충대로2250번길 11,복지센터 내,37.26097596,127.4777346,7:30,21:00,7:30,18:00
경기도 이천시,신하복지센터2,경기도 이천시 부발읍 경충대로2250번길 11,복지센터 내,37.26097596,127.4777346,7:30,21:00,7:30,18:00
경기도 수원시,세류1동행정복지센터,"경기도 수원시 권선구 세류로38번길 10, 세류1동 주민센터 (세류동)",민원실,37.26219335,127.0079806,8:00,19:00,,
경기도 수원시,매탄4동주민센터,"경기도 수원시 영통구 산남로 26-4, 매탄4동주민센터 (매탄동)",민원실,37.2653876,127.0489634,8:00,19:00,,
경기도 수원시,수원역전지하상가,경기도 수원시 팔달구 덕영대로 924(매산로1가)[경기도 수원시 팔달구 매산로1가 18번지],수원역지하도상가(4번출구),37.26559208,127.0001799,6:00,22:00,6:00,22:00
경기도 수원시,수원역 환승센터,"경기도 수원시 권선구 세화로 136, 수원역 환승센터 A동 (서둔동)",A 대합실 우측,37.26568452,126.998785,6:00,24:00:00,6:00,24:00:00
경기도 수원시,호매실동주민센터,"경기도 수원시 권선구 칠보로 161, 호매실동주민센터 (호매실동)",민원실,37.26623963,126.9570836,8:00,19:00,,
경기도 용인시,상갈동주민센터,"경기도 용인시 기흥구 상갈로 2, 상갈동주민센터 (상갈동)",민원실 출입구 옆,37.26657957,127.1076939,7:00,23:00,7:00,23:00
경기도 용인시,영덕2동_발급기,경기도 용인시 기흥구 덕영대로2077번길 68 (영덕동),1층 우측,37.26668824,127.0918543,7:00,23:00,7:00,23:00
경기도 수원시,인계동주민센터,"경기도 수원시 팔달구 인계로 123, KBS수원방송센타 1층 (인계동)",인계동주민센터,37.26793766,127.0306632,8:00,19:00,,
강원도 정선군,남면,강원도 정선군 남면 칠현로 80,정문 우측 옥외부스 내 설치,37.26853562,128.7405343,4:00,2:00,4:00,2:00
강원특별자치도 정선군,남면,강원특별자치도 정선군 남면 칠현로 80,정문 우측 옥외부스 내 설치,37.26853562,128.7405343,0:00,24:00:00,0:00,24:00:00
경기도 수원시,매산동주민센터,"경기도 수원시 팔달구 매산로 41, 매산동주민센터 (매산로2가)",민원실,37.26871522,127.0056937,8:00,19:00,,
경기도 수원시,수원세무서,경기도 수원시 팔달구 매산로 61(매산로3가),민원실,37.26969273,127.0078382,9:00,18:00,,
경기도 수원시,매탄2동행정복지센터,"경기도 수원시 영통구 매영로39번길 21, 매탄2동주민센터 (매탄동)",민원실,37.27014851,127.0474375,8:00,19:00,,
경기도 수원시,매탄1동행정복지센터,"경기도 수원시 영통구 인계로189번길 119, 매탄1동주민센터 (매탄동)",1층 민원실 입구,37.27050014,127.0405278,8:00,19:00,,
경기도 용인시,상하동 행정복지센터,경기도 용인시 기흥구 어정로 62-23(상하동),1층 민원실 입구,37.27051314,127.1383972,7:00,23:00,7:00,23:00
경기도 화성시,함백산 메모리얼파크(매송면),경기도 화성시 매송면 서해로 2448-32,함백산 메모리얼파크 내부,37.2706068,126.910041,6:00,18:00,6:00,18:00
경기도 용인시,용인세브란스병원,"경기도 용인시 기흥구 동백죽전대로 363, 용인세브란스병원 (중동)",지하1층 서류영상발급센터 옆,37.27077538,127.1481873,0:00,23:00,0:00,23:00
경기도 이천시,이천세무서,경기도 이천시 부악로 47(중리동),세무서,37.27152243,127.4372174,9:00,18:00,,
경기도 이천시,이천시청(3),"경기도 이천시 부악로 40, 이천시청 (중리동)",외부부스,37.27212308,127.4350366,0:00,24:00:00,0:00,24:00:00
경기도 이천시,이천시청(1),경기도 이천시 부악로 40(중리동),시청1층 로비,37.27212308,127.4350366,0:00,24:00:00,0:00,24:00:00
경기도 이천시,이천시청(2),경기도 이천시 부악로 40(중리동),시청1층 로비,37.27212308,127.4350366,0:00,24:00:00,0:00,24:00:00
경기도 용인시,구갈동 행정복지센터,"경기도 용인시 기흥구 강남로 23, 구갈동 주민센터 (구갈동)",구갈동주민센터 1층 출입구 좌측,37.27242458,127.1275882,7:00,23:00,7:00,23:00
경기도 용인시,동백2동 주민센터,"경기도 용인시 기흥구 동백중앙로 214, 동백동주민센터 (중동)",1층 민원실 옆,37.27253257,127.1516873,7:00,23:00,7:00,23:00
경기도 용인시,신갈동 행정복지센터,"경기도 용인시 기흥구 신갈로58번길 11, 신갈동행정복지센터및기흥구보건소 (신갈동)",1층 민원실 입구,37.27257613,127.1064466,7:00,23:00,7:00,23:00
경기도 수원시,금곡동주민센터,경기도 수원시 권선구 금곡로196번길 20(금곡동)[경기도 수원시 권선구 금곡동 1119번지 4호],민원실,37.27273093,126.9521896,8:00,19:00,,
경기도 여주시,강천면,경기도 여주시 강천면 긴등길 5,민원실,37.27284624,127.7110728,8:00,19:00,8:00,19:00
경기도 이천시,이천보건소,경기도 이천시 부악로 36 (중리동),보건소 중문,37.27310982,127.4333117,9:00,18:00,9:00,18:00
경기도 수원시,고등동 주민센터,"경기도 수원시 팔달구 고등로 37, 고등동주민센터 (고등동)",고등동 주민센터,37.27340509,127.001102,8:00,19:00,,
경기도 용인시,기흥역,"경기도 용인시 기흥구 중부대로 지하 460, 기흥역 (구갈동)",기흥역 지하2층(4번출구쪽 용인시관광안내소 옆),37.27531871,127.1159529,5:00,24:00:00,5:00,24:00:00
경기도 용인시,시민체육센터,"경기도 용인시 처인구 포곡읍 금어로 317, 용인시 시민체육센터",1층 로비,37.27638286,127.2457929,7:00,22:00,9:00,18:00
경기도 수원시,화서1동주민센터,경기도 수원시 팔달구 동말로4번길 10(화서동)[경기도 수원시 팔달구 화서동 184번지 357호],민원실 출입문 옆,37.27644646,126.9950123,8:00,19:00,,
경기도 수원시,구운동주민센터,경기도 수원시 권선구 구운로47번길 57-33(구운동),민원실,37.27711683,126.9714666,8:00,19:00,,
경기도 이천시,안흥현장민원실,"경기도 이천시 애련정로 57 (안흥동, 브라운스톤이천)",안흥현장민원실 내부,37.2772953,127.4534004,9:00,18:00,,
경기도 용인시,포곡읍,"경기도 용인시 처인구 포곡읍 포곡로 258, 포곡읍사무소",1층 민원실 출입구 ,37.27781781,127.2308231,7:00,23:00,7:00,23:00
경기도 용인시,영덕1동 주민센터,"경기도 용인시 기흥구 흥덕2로118번길 2, 영덕동 주민센터 (영덕동)",1층 민원실 입구,37.27782133,127.0745334,7:00,23:00,7:00,23:00
경기도 수원시,성빈센트 병원,경기도 수원시 팔달구 중부대로 93(지동)[경기도 수원시 팔달구 지동 93번지 6호],1층,37.27792352,127.0274498,7:00,22:00,7:00,22:00
경기도 용인시,동백1동_발급기,"경기도 용인시 기흥구 동백죽전대로 444, 쥬네브썬월드빌딩 (중동)",6층 행정복지센터 입구,37.27799596,127.1515984,7:00,23:00,7:00,23:00
경기도 수원시,우만2동행정복지센터,"경기도 수원시 팔달구 중부대로207번길 33, 우만2동주민센터 (우만동)",민원실,37.27800309,127.0397814,8:00,19:00,,
경기도 수원시,동수원병원,"경기도 수원시 팔달구 중부대로 165, 동수원병원 (우만동)",본관1층,37.27816751,127.0343648,7:00,22:00,7:00,22:00
경기도 이천시,중리동 행정복지센터,"경기도 이천시 남천로 31, 중리동 행정복지센터 1층 (중리동)",행정복지센터 입구,37.27823858,127.4410727,9:00,21:00,9:00,18:00
경기도 안산시,사이동 주민커뮤니티센터,"경기도 안산시 상록구 선진로 92, 사이동 주민커뮤니티센터 (사동)",사이동 주민커뮤니티센터,37.2787593,126.8522286,0:00,24:00:00,0:00,24:00:00
경기도 수원시,아주대병원 ,경기도 수원시 영통구 월드컵로 164(원천동)[경기도 수원시 영통구 원천동 산5번지],1층,37.27943857,127.0475194,7:00,22:00,7:00,22:00
경기도 수원시,경인지방병무청,"경기도 수원시 팔달구 고화로 120, 인천경기병무청 (화서동)",1층 민원실,37.28018374,127.0075348,9:00,18:00,,
경기도 용인시,기흥구청1,"경기도 용인시 기흥구 관곡로 95, 기흥구청 (구갈동)",1층로비,37.2804463,127.1147002,0:00,24:00:00,0:00,24:00:00
경기도 용인시,기흥구청2,"경기도 용인시 기흥구 관곡로 95, 기흥구청 (구갈동)",1층 정문 출입문 중간사이,37.2804463,127.1147002,0:00,24:00:00,0:00,24:00:00
경기도 용인시,동백3동_발급기,"경기도 용인시 기흥구 동백죽전대로527번길 98-2, 현암프라자 (중동)",2층 안쪽복도,37.28107184,127.1442402,7:00,22:00,7:00,23:00
경기도 이천시,이천농협하나로마트,경기도 이천시 영창로 235(창전동),농협하나로마트 매장내,37.28116529,127.4486321,8:00,22:00,8:00,22:00
경기도 화성시,새솔동주민센터,"경기도 화성시 수노을중앙로 178, 새솔동 행정복지센터 (새솔동)",새솔동주민센터 입구,37.28125706,126.8187087,0:00,24:00:00,0:00,24:00:00
경기도 안산시,자이아파트 수변상가,"경기도 안산시 상록구 해양1로 199, 그랑시티자이포트에비뉴 139호 (사동)",자이아파트 수변상가 로또부동산옆,37.28200335,126.8283536,7:00,22:00,7:00,22:00
경기도 수원시,지동주민센터,"경기도 수원시 팔달구 팔달문로115번길 5, 지동주민센터 (지동)",민원실,37.28203941,127.0284678,8:00,19:00,,
경기도 수원시,팔달구청,경기도 수원시 팔달구 창룡대로 23(매향동),현관,37.28249013,127.0199898,0:00,24:00:00,0:00,24:00:00
경기도 이천시,관고동 행정복지센터,경기도 이천시 설봉로 65(관고동),주민센터내,37.28265925,127.438227,8:00,20:00,9:00,18:00
경기도 이천시,이천의료원,"경기도 이천시 경충대로 2742, 경기도립의료원이천병원 (관고동)",1층 로비 접수창구 맞은편,37.28282286,127.4332383,0:00,24:00:00,0:00,24:00:00
경기도 이천시,창전동 행정복지센터,"경기도 이천시 영창로163번길 22, 창전동주민센터 (창전동)",입구,37.28288736,127.4411466,9:00,21:00,9:00,18:00
경기도 수원시,농수산물 유통센터,경기도 수원시 권선구 서부로 1937(구운동)[경기도 수원시 권선구 구운동 218번지 1호],1층,37.28301082,126.9667019,9:00,21:00,9:00,21:00
경기도 이천시,부발읍 행정복지센터,경기도 이천시 부발읍 무촌로 121,부발읍사무소 입구,37.28363373,127.4872921,8:00,21:00,8:00,18:00
경기도 수원시,행궁동행정복지센터,"경기도 수원시 팔달구 신풍로23번길 40, 행궁동주민센터 (신풍동)",민원실,37.28405012,127.0126478,8:00,19:00,,
경기도 이천시,이천농협갈산지점,경기도 이천시 안흥로 70(갈산동),이천농협 갈산지점 365코너 내,37.2840939,127.4553125,8:30,21:00,8:30,21:00
경기도 안산시,본오1동 행정복지센터,"경기도 안산시 상록구 샘골로 16, 본오1동행정복지센터 (본오동)",1층 민원실 입구 좌측,37.28510646,126.8642496,7:00,22:00,7:00,22:00
경기도 수원시,우만1동주민센터,"경기도 수원시 팔달구 세지로 406, 우만1동행정복지센터 (우만동)",중문,37.28535121,127.029414,8:00,19:00,,
경기도 수원시,광교중앙역,경기도 수원시 영통구 도청로 45(이의동),광교중앙역 gs편의점 앞,37.28825862,127.0518988,5:30,24:00:00,5:30,24:00:00
강원특별자치도 영월군,무릉도원면사무소 ,"강원특별자치도 영월군 무릉도원면 무릉길 70-6, 무릉도원면사무소 ",무릉도원면사무소 민원실 입구 ,37.2883757,128.2686079,9:00,18:00,9:00,18:00
경기도 안산시,본오1동 작은도서관,"경기도 안산시 상록구 오목로7길 15, 본오1동작은도서관 (본오동)",본오1동 작은도서관 현관 문 앞쪽,37.28926432,126.8645055,7:00,22:00,7:00,22:00
경기도 수원시,경기도청 광교청사,경기도 수원시 영통구 도청로 30(이의동),1층 열린민원실 입구,37.28928516,127.0535433,0:00,24:00:00,0:00,24:00:00
경기도 수원시,연화장 ,경기도 수원시 영통구 광교호수로 278(하동)[경기도 수원시 영통구 하동 20번지],장례식장 로비,37.28994719,127.084157,7:00,21:00,7:00,21:00
경기도 수원시,광교1동행정복지센터 2,"경기도 수원시 영통구 도청로89번길 20, 광교1동주민센터 2층 (이의동)",2층 로비,37.2901826,127.0473961,8:00,19:00,,
경기도 이천시,증포동행정복지센터(2),"경기도 이천시 증신로156번길 15, 증포동주민센터 (증포동)",증포동행정복지센터 내부,37.2903844,127.452482,9:00,21:00,9:00,18:00
경기도 이천시,증포동행정복지센터(1),경기도 이천시 증신로156번길 15(증포동),증포동행정복지센터 내부,37.2903844,127.452482,9:00,21:00,9:00,18:00
경기도 수원시,수원지방법원,"경기도 수원시 영통구 법조로 105, 수원법원종합청사 (하동)",민원실,37.29049301,127.0693374,9:00,18:00,,
경기도 수원시,연무동주민센터,경기도 수원시 장안구 경수대로 757(연무동)[경기도 수원시 장안구 연무동 181번지 1호],민원실 내,37.29056722,127.0215568,8:00,19:00,,
경기도 안산시,사리역,"경기도 안산시 상록구 충장로 103, 사리역사 (사동)",역사 2층,37.29088569,126.8571825,7:00,22:00,7:00,22:00
경기도 수원시,당수동 농협,경기도 수원시 권선구 당진로31번길 19(당수동)[경기도 수원시 권선구 당수동 274번지 1호],ATM기옆,37.29203421,126.939311,9:00,21:00,9:00,21:00
경기도 용인시,청덕도서관,"경기도 용인시 기흥구 구성1로 44, 청덕도서관 (청덕동)",1층 출입구 우측,37.2927978,127.14743,7:00,23:00,7:00,23:00
경기도 수원시,영화동주민센터,"경기도 수원시 장안구 수성로382번길 24, 영화동 행정복지센터 (영화동)",민원실,37.29314497,127.0139444,8:00,19:00,,
경기도 여주시,여주경찰서,"경기도 여주시 세종로 50, 여주경찰서 (창동)",로비 1층 우측,37.29320522,127.6355293,0:00,24:00:00,0:00,24:00:00
경기도 수원시,입북동행정복지센터,"경기도 수원시 권선구 입북로 17, 입북동주민센터 (입북동)",민원실,37.29321213,126.9595429,8:00,19:00,,
경기도 이천시,이마트,경기도 이천시 이섭대천로 1440-50(증포동)[경기도 이천시 증포동 47번지 4호],이마트 3층,37.2939826,127.4591208,10:00,22:00,10:00,22:00
경기도 안산시,해양동 행정복지센터,경기도 안산시 상록구 해양로 8(사동),해양동주민복지센터 1층 출입문 앞,37.29473457,126.8200517,7:00,22:00,7:00,22:00
경기도 여주시,여흥동(1),경기도 여주시 여흥로 148(상동),민원실내,37.29496555,127.6396267,8:00,19:00,8:00,19:00
경기도 여주시,여흥동(2),경기도 여주시 여흥로 148(상동),민원실내,37.29496555,127.6396267,8:00,19:00,8:00,19:00
경기도 수원시,정자2동주민센터,경기도 수원시 장안구 송정로24번길 34(정자동)[경기도 수원시 장안구 정자동 32번지 7호],민원실 출입문 옆,37.29507788,127.0004395,8:00,19:00,,
경기도 안산시,반월신협 각골점,"경기도 안산시 상록구 각골로 67-1, 반월신협 (본오동)",1층 CD기 앞,37.29559103,126.8724396,6:00,23:50,6:00,23:50
경기도 여주시,차량등록사무소,경기도 여주시 청심로 190(상동),사무실 내 농협인출기옆,37.29632547,127.640525,8:00,19:00,8:00,19:00
경기도 안산시,방아머리 선착장,경기도 안산시 단원구 대부황금로 1567-3(대부북동),방아머리선착장 매표소 옆,37.2963641,126.5744344,7:00,18:00,7:00,18:00
경기도 수원시,롯데마트 천천점,"경기도 수원시 장안구 만석로19번길 25-10, 롯데마트 (천천동)",지하1층,37.29641342,126.9822505,10:00,21:00,10:00,21:00
